# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=2 effective_threads=2 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=0 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,6,2221434
10,tall,256,64,128,0,0,0,64,256,256,16384,0,1252464
10,tall,256,64,128,0,0,1,32,256,256,16384,0,1249880
10,tall,256,64,128,0,0,2,64,64,256,16384,0,1174047
10,tall,256,64,128,0,0,3,64,256,64,16384,0,1328127
10,tall,256,64,128,0,0,4,64,256,256,0,0,1067026
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,0,1168448
10,tall,256,64,128,0,0,6,32,64,128,16384,0,1229170
10,tall,256,64,128,0,0,1,32,256,256,16384,1,1344282
10,tall,256,64,128,0,0,2,64,64,256,16384,1,1210031
10,tall,256,64,128,0,0,3,64,256,64,16384,1,1310371
10,tall,256,64,128,0,0,4,64,256,256,0,1,1039967
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,1,1324912
10,tall,256,64,128,0,0,6,32,64,128,16384,1,1207668
10,tall,256,64,128,0,0,0,64,256,256,16384,1,1195509
10,tall,256,64,128,0,0,2,64,64,256,16384,2,1296390
10,tall,256,64,128,0,0,3,64,256,64,16384,2,1354757
10,tall,256,64,128,0,0,4,64,256,256,0,2,1027838
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,2,1336980
10,tall,256,64,128,0,0,6,32,64,128,16384,2,1377731
10,tall,256,64,128,0,0,0,64,256,256,16384,2,1342780
10,tall,256,64,128,0,0,1,32,256,256,16384,2,1210171
10,tall,256,64,128,0,0,3,64,256,64,16384,3,1273275
10,tall,256,64,128,0,0,4,64,256,256,0,3,1087668
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,3,1375588
10,tall,256,64,128,0,0,6,32,64,128,16384,3,1320616
10,tall,256,64,128,0,0,0,64,256,256,16384,3,1315559
10,tall,256,64,128,0,0,1,32,256,256,16384,3,1381717
10,tall,256,64,128,0,0,2,64,64,256,16384,3,1251563
10,tall,256,64,128,0,0,4,64,256,256,0,4,1068789
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,4,1334196
10,tall,256,64,128,0,0,6,32,64,128,16384,4,1346455
10,tall,256,64,128,0,0,0,64,256,256,16384,4,1349900
10,tall,256,64,128,0,0,1,32,256,256,16384,4,1358743
10,tall,256,64,128,0,0,2,64,64,256,16384,4,1379874
10,tall,256,64,128,0,0,3,64,256,64,16384,4,1294798
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,5,1366375
10,tall,256,64,128,0,0,6,32,64,128,16384,5,1393125
10,tall,256,64,128,0,0,0,64,256,256,16384,5,1387987
10,tall,256,64,128,0,0,1,32,256,256,16384,5,1469940
10,tall,256,64,128,0,0,2,64,64,256,16384,5,1794885
10,tall,256,64,128,0,0,3,64,256,64,16384,5,1993713
10,tall,256,64,128,0,0,4,64,256,256,0,5,1584651
10,tall,256,64,128,0,0,6,32,64,128,16384,6,1405684
10,tall,256,64,128,0,0,0,64,256,256,16384,6,1586755
10,tall,256,64,128,0,0,1,32,256,256,16384,6,1344722
10,tall,256,64,128,0,0,2,64,64,256,16384,6,1318713
10,tall,256,64,128,0,0,3,64,256,64,16384,6,1324171
10,tall,256,64,128,0,0,4,64,256,256,0,6,1015689
10,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,6,1291082
10,tails,65,129,67,0,0,0,64,256,256,16384,0,424996
10,tails,65,129,67,0,0,1,32,256,256,16384,0,441852
10,tails,65,129,67,0,0,2,64,64,256,16384,0,423634
10,tails,65,129,67,0,0,3,64,256,64,16384,0,444976
10,tails,65,129,67,0,0,4,64,256,256,0,0,375051
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,0,415071
10,tails,65,129,67,0,0,6,32,64,128,16384,0,438286
10,tails,65,129,67,0,0,1,32,256,256,16384,1,427700
10,tails,65,129,67,0,0,2,64,64,256,16384,1,470784
10,tails,65,129,67,0,0,3,64,256,64,16384,1,438587
10,tails,65,129,67,0,0,4,64,256,256,0,1,382412
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,1,415211
10,tails,65,129,67,0,0,6,32,64,128,16384,1,417445
10,tails,65,129,67,0,0,0,64,256,256,16384,1,464074
10,tails,65,129,67,0,0,2,64,64,256,16384,2,458756
10,tails,65,129,67,0,0,3,64,256,64,16384,2,494470
10,tails,65,129,67,0,0,4,64,256,256,0,2,376273
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,2,428561
10,tails,65,129,67,0,0,6,32,64,128,16384,2,413578
10,tails,65,129,67,0,0,0,64,256,256,16384,2,424796
10,tails,65,129,67,0,0,1,32,256,256,16384,2,437635
10,tails,65,129,67,0,0,3,64,256,64,16384,3,428942
10,tails,65,129,67,0,0,4,64,256,256,0,3,380359
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,3,412427
10,tails,65,129,67,0,0,6,32,64,128,16384,3,417975
10,tails,65,129,67,0,0,0,64,256,256,16384,3,435442
10,tails,65,129,67,0,0,1,32,256,256,16384,3,415722
10,tails,65,129,67,0,0,2,64,64,256,16384,3,432137
10,tails,65,129,67,0,0,4,64,256,256,0,4,369483
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,4,423263
10,tails,65,129,67,0,0,6,32,64,128,16384,4,415702
10,tails,65,129,67,0,0,0,64,256,256,16384,4,433819
10,tails,65,129,67,0,0,1,32,256,256,16384,4,431987
10,tails,65,129,67,0,0,2,64,64,256,16384,4,415652
10,tails,65,129,67,0,0,3,64,256,64,16384,4,481000
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,5,458136
10,tails,65,129,67,0,0,6,32,64,128,16384,5,458967
10,tails,65,129,67,0,0,0,64,256,256,16384,5,472647
10,tails,65,129,67,0,0,1,32,256,256,16384,5,569962
10,tails,65,129,67,0,0,2,64,64,256,16384,5,418336
10,tails,65,129,67,0,0,3,64,256,64,16384,5,436724
10,tails,65,129,67,0,0,4,64,256,256,0,5,389302
10,tails,65,129,67,0,0,6,32,64,128,16384,6,420109
10,tails,65,129,67,0,0,0,64,256,256,16384,6,440649
10,tails,65,129,67,0,0,1,32,256,256,16384,6,415041
10,tails,65,129,67,0,0,2,64,64,256,16384,6,424034
10,tails,65,129,67,0,0,3,64,256,64,16384,6,423784
10,tails,65,129,67,0,0,4,64,256,256,0,6,367611
10,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,6,503354
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,0,791264
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,0,864513
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,0,803953
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,0,821689
10,transpose_a,65,129,67,1,0,4,64,256,256,0,0,783573
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,803742
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,790202
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,792586
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,797563
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,813007
10,transpose_a,65,129,67,1,0,4,64,256,256,0,1,807648
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,792946
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,790944
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,794639
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,792706
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,813217
10,transpose_a,65,129,67,1,0,4,64,256,256,0,2,715661
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,791895
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,790724
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,783963
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,796422
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,817663
10,transpose_a,65,129,67,1,0,4,64,256,256,0,3,717043
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,796381
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,790914
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,804764
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,886637
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,792896
10,transpose_a,65,129,67,1,0,4,64,256,256,0,4,765957
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,892495
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,784253
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,934769
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,804764
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,806277
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,817984
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,794559
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,790092
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,800037
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,804164
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,812545
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,812786
10,transpose_a,65,129,67,1,0,4,64,256,256,0,5,720849
10,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,795540
10,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,797232
10,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,790943
10,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,786087
10,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,805916
10,transpose_a,65,129,67,1,0,4,64,256,256,0,6,712055
10,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,792987
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,355632
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,354791
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,362312
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,362152
10,transpose_b,65,129,67,0,1,4,64,256,256,0,0,358286
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,357896
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,374029
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,365016
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,355241
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,361051
10,transpose_b,65,129,67,0,1,4,64,256,256,0,1,365257
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,350956
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,353609
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,362312
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,355101
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,363284
10,transpose_b,65,129,67,0,1,4,64,256,256,0,2,365447
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,351056
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,355743
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,364295
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,354711
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,368942
10,transpose_b,65,129,67,0,1,4,64,256,256,0,3,358747
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,351036
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,360729
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,355431
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,354761
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,362413
10,transpose_b,65,129,67,0,1,4,64,256,256,0,4,358616
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,351225
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,360580
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,355963
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,362843
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,355451
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,360639
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,361020
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,491385
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,470705
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,383343
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,353769
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,369833
10,transpose_b,65,129,67,0,1,4,64,256,256,0,5,406378
10,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,427340
10,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,356223
10,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,357315
10,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,364705
10,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,361091
10,transpose_b,65,129,67,0,1,4,64,256,256,0,6,358897
10,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,358967
16,small,16,32,32,0,0,0,64,256,256,16384,0,16315
16,small,16,32,32,0,0,1,32,256,256,16384,0,16405
16,small,16,32,32,0,0,2,64,64,256,16384,0,16335
16,small,16,32,32,0,0,3,64,256,64,16384,0,16324
16,small,16,32,32,0,0,4,64,256,256,0,0,15923
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,0,16365
16,small,16,32,32,0,0,6,32,64,128,16384,0,16305
16,small,16,32,32,0,0,1,32,256,256,16384,1,16334
16,small,16,32,32,0,0,2,64,64,256,16384,1,16314
16,small,16,32,32,0,0,3,64,256,64,16384,1,16334
16,small,16,32,32,0,0,4,64,256,256,0,1,15884
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,1,16344
16,small,16,32,32,0,0,6,32,64,128,16384,1,16304
16,small,16,32,32,0,0,0,64,256,256,16384,1,16324
16,small,16,32,32,0,0,2,64,64,256,16384,2,16355
16,small,16,32,32,0,0,3,64,256,64,16384,2,16325
16,small,16,32,32,0,0,4,64,256,256,0,2,15874
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,2,16324
16,small,16,32,32,0,0,6,32,64,128,16384,2,16324
16,small,16,32,32,0,0,0,64,256,256,16384,2,16325
16,small,16,32,32,0,0,1,32,256,256,16384,2,16315
16,small,16,32,32,0,0,3,64,256,64,16384,3,16334
16,small,16,32,32,0,0,4,64,256,256,0,3,15923
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,3,16335
16,small,16,32,32,0,0,6,32,64,128,16384,3,16335
16,small,16,32,32,0,0,0,64,256,256,16384,3,16334
16,small,16,32,32,0,0,1,32,256,256,16384,3,16314
16,small,16,32,32,0,0,2,64,64,256,16384,3,16315
16,small,16,32,32,0,0,4,64,256,256,0,4,15894
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,4,16344
16,small,16,32,32,0,0,6,32,64,128,16384,4,16314
16,small,16,32,32,0,0,0,64,256,256,16384,4,16345
16,small,16,32,32,0,0,1,32,256,256,16384,4,16325
16,small,16,32,32,0,0,2,64,64,256,16384,4,16324
16,small,16,32,32,0,0,3,64,256,64,16384,4,16304
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,5,16344
16,small,16,32,32,0,0,6,32,64,128,16384,5,16324
16,small,16,32,32,0,0,0,64,256,256,16384,5,16345
16,small,16,32,32,0,0,1,32,256,256,16384,5,16295
16,small,16,32,32,0,0,2,64,64,256,16384,5,26590
16,small,16,32,32,0,0,3,64,256,64,16384,5,16435
16,small,16,32,32,0,0,4,64,256,256,0,5,15994
16,small,16,32,32,0,0,6,32,64,128,16384,6,16335
16,small,16,32,32,0,0,0,64,256,256,16384,6,16335
16,small,16,32,32,0,0,1,32,256,256,16384,6,16345
16,small,16,32,32,0,0,2,64,64,256,16384,6,16324
16,small,16,32,32,0,0,3,64,256,64,16384,6,16324
16,small,16,32,32,0,0,4,64,256,256,0,6,15904
16,small,16,32,32,0,0,5,64,256,256,9223372036854775807,6,16345
16,skinny,4,256,128,0,0,0,64,256,256,16384,0,151447
16,skinny,4,256,128,0,0,1,32,256,256,16384,0,150195
16,skinny,4,256,128,0,0,2,64,64,256,16384,0,150535
16,skinny,4,256,128,0,0,3,64,256,64,16384,0,162834
16,skinny,4,256,128,0,0,4,64,256,256,0,0,152048
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,0,115272
16,skinny,4,256,128,0,0,6,32,64,128,16384,0,175623
16,skinny,4,256,128,0,0,1,32,256,256,16384,1,151957
16,skinny,4,256,128,0,0,2,64,64,256,16384,1,151957
16,skinny,4,256,128,0,0,3,64,256,64,16384,1,157206
16,skinny,4,256,128,0,0,4,64,256,256,0,1,149173
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,1,115282
16,skinny,4,256,128,0,0,6,32,64,128,16384,1,175292
16,skinny,4,256,128,0,0,0,64,256,256,16384,1,152819
16,skinny,4,256,128,0,0,2,64,64,256,16384,2,151206
16,skinny,4,256,128,0,0,3,64,256,64,16384,2,151747
16,skinny,4,256,128,0,0,4,64,256,256,0,2,162723
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,2,115403
16,skinny,4,256,128,0,0,6,32,64,128,16384,2,175012
16,skinny,4,256,128,0,0,0,64,256,256,16384,2,152388
16,skinny,4,256,128,0,0,1,32,256,256,16384,2,150975
16,skinny,4,256,128,0,0,3,64,256,64,16384,3,150796
16,skinny,4,256,128,0,0,4,64,256,256,0,3,150625
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,3,157966
16,skinny,4,256,128,0,0,6,32,64,128,16384,3,177315
16,skinny,4,256,128,0,0,0,64,256,256,16384,3,151487
16,skinny,4,256,128,0,0,1,32,256,256,16384,3,151216
16,skinny,4,256,128,0,0,2,64,64,256,16384,3,151527
16,skinny,4,256,128,0,0,4,64,256,256,0,4,150445
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,4,129574
16,skinny,4,256,128,0,0,6,32,64,128,16384,4,174531
16,skinny,4,256,128,0,0,0,64,256,256,16384,4,151827
16,skinny,4,256,128,0,0,1,32,256,256,16384,4,215423
16,skinny,4,256,128,0,0,2,64,64,256,16384,4,151807
16,skinny,4,256,128,0,0,3,64,256,64,16384,4,151777
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,5,121953
16,skinny,4,256,128,0,0,6,32,64,128,16384,5,174040
16,skinny,4,256,128,0,0,0,64,256,256,16384,5,151096
16,skinny,4,256,128,0,0,1,32,256,256,16384,5,151106
16,skinny,4,256,128,0,0,2,64,64,256,16384,5,151196
16,skinny,4,256,128,0,0,3,64,256,64,16384,5,154551
16,skinny,4,256,128,0,0,4,64,256,256,0,5,151938
16,skinny,4,256,128,0,0,6,32,64,128,16384,6,161802
16,skinny,4,256,128,0,0,0,64,256,256,16384,6,151477
16,skinny,4,256,128,0,0,1,32,256,256,16384,6,149333
16,skinny,4,256,128,0,0,2,64,64,256,16384,6,151086
16,skinny,4,256,128,0,0,3,64,256,64,16384,6,150365
16,skinny,4,256,128,0,0,4,64,256,256,0,6,149594
16,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,6,121812
16,square,128,128,128,0,0,0,64,256,256,16384,0,972936
16,square,128,128,128,0,0,1,32,256,256,16384,0,979596
16,square,128,128,128,0,0,2,64,64,256,16384,0,974579
16,square,128,128,128,0,0,3,64,256,64,16384,0,988950
16,square,128,128,128,0,0,4,64,256,256,0,0,981999
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,0,974027
16,square,128,128,128,0,0,6,32,64,128,16384,0,997353
16,square,128,128,128,0,0,1,32,256,256,16384,1,986977
16,square,128,128,128,0,0,2,64,64,256,16384,1,990483
16,square,128,128,128,0,0,3,64,256,64,16384,1,993467
16,square,128,128,128,0,0,4,64,256,256,0,1,972795
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,1,966786
16,square,128,128,128,0,0,6,32,64,128,16384,1,985715
16,square,128,128,128,0,0,0,64,256,256,16384,1,979987
16,square,128,128,128,0,0,2,64,64,256,16384,2,974348
16,square,128,128,128,0,0,3,64,256,64,16384,2,986486
16,square,128,128,128,0,0,4,64,256,256,0,2,989941
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,2,971333
16,square,128,128,128,0,0,6,32,64,128,16384,2,1002169
16,square,128,128,128,0,0,0,64,256,256,16384,2,988389
16,square,128,128,128,0,0,1,32,256,256,16384,2,983772
16,square,128,128,128,0,0,3,64,256,64,16384,3,990222
16,square,128,128,128,0,0,4,64,256,256,0,3,976791
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,3,965815
16,square,128,128,128,0,0,6,32,64,128,16384,3,986326
16,square,128,128,128,0,0,0,64,256,256,16384,3,977673
16,square,128,128,128,0,0,1,32,256,256,16384,3,974178
16,square,128,128,128,0,0,2,64,64,256,16384,3,974087
16,square,128,128,128,0,0,4,64,256,256,0,4,973767
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,4,977533
16,square,128,128,128,0,0,6,32,64,128,16384,4,997072
16,square,128,128,128,0,0,0,64,256,256,16384,4,986896
16,square,128,128,128,0,0,1,32,256,256,16384,4,983682
16,square,128,128,128,0,0,2,64,64,256,16384,4,986446
16,square,128,128,128,0,0,3,64,256,64,16384,4,989250
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,5,973327
16,square,128,128,128,0,0,6,32,64,128,16384,5,989460
16,square,128,128,128,0,0,0,64,256,256,16384,5,979666
16,square,128,128,128,0,0,1,32,256,256,16384,5,975640
16,square,128,128,128,0,0,2,64,64,256,16384,5,975199
16,square,128,128,128,0,0,3,64,256,64,16384,5,986906
16,square,128,128,128,0,0,4,64,256,256,0,5,977543
16,square,128,128,128,0,0,6,32,64,128,16384,6,975049
16,square,128,128,128,0,0,0,64,256,256,16384,6,974818
16,square,128,128,128,0,0,1,32,256,256,16384,6,981389
16,square,128,128,128,0,0,2,64,64,256,16384,6,974057
16,square,128,128,128,0,0,3,64,256,64,16384,6,986776
16,square,128,128,128,0,0,4,64,256,256,0,6,978724
16,square,128,128,128,0,0,5,64,256,256,9223372036854775807,6,966716
16,large,256,256,256,0,0,0,64,256,256,16384,0,7209598
16,large,256,256,256,0,0,1,32,256,256,16384,0,7372181
16,large,256,256,256,0,0,2,64,64,256,16384,0,7361565
16,large,256,256,256,0,0,3,64,256,64,16384,0,7470138
16,large,256,256,256,0,0,4,64,256,256,0,0,7414925
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,0,7397629
16,large,256,256,256,0,0,6,32,64,128,16384,0,7418160
16,large,256,256,256,0,0,1,32,256,256,16384,1,7390078
16,large,256,256,256,0,0,2,64,64,256,16384,1,7381485
16,large,256,256,256,0,0,3,64,256,64,16384,1,7367585
16,large,256,256,256,0,0,4,64,256,256,0,1,7380173
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,1,7492401
16,large,256,256,256,0,0,6,32,64,128,16384,1,7417709
16,large,256,256,256,0,0,0,64,256,256,16384,1,7376557
16,large,256,256,256,0,0,2,64,64,256,16384,2,7367304
16,large,256,256,256,0,0,3,64,256,64,16384,2,7375526
16,large,256,256,256,0,0,4,64,256,256,0,2,7368515
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,2,7409647
16,large,256,256,256,0,0,6,32,64,128,16384,2,7416878
16,large,256,256,256,0,0,0,64,256,256,16384,2,7370178
16,large,256,256,256,0,0,1,32,256,256,16384,2,7385080
16,large,256,256,256,0,0,3,64,256,64,16384,3,7370598
16,large,256,256,256,0,0,4,64,256,256,0,3,7384309
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,3,7429217
16,large,256,256,256,0,0,6,32,64,128,16384,3,7415526
16,large,256,256,256,0,0,0,64,256,256,16384,3,7381215
16,large,256,256,256,0,0,1,32,256,256,16384,3,7372382
16,large,256,256,256,0,0,2,64,64,256,16384,3,7374164
16,large,256,256,256,0,0,4,64,256,256,0,4,7381996
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,4,7415707
16,large,256,256,256,0,0,6,32,64,128,16384,4,7450529
16,large,256,256,256,0,0,0,64,256,256,16384,4,7358591
16,large,256,256,256,0,0,1,32,256,256,16384,4,7384360
16,large,256,256,256,0,0,2,64,64,256,16384,4,7373994
16,large,256,256,256,0,0,3,64,256,64,16384,4,7411671
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,5,7755354
16,large,256,256,256,0,0,6,32,64,128,16384,5,8222223
16,large,256,256,256,0,0,0,64,256,256,16384,5,7693552
16,large,256,256,256,0,0,1,32,256,256,16384,5,8709522
16,large,256,256,256,0,0,2,64,64,256,16384,5,8522021
16,large,256,256,256,0,0,3,64,256,64,16384,5,7766892
16,large,256,256,256,0,0,4,64,256,256,0,5,7630047
16,large,256,256,256,0,0,6,32,64,128,16384,6,7370188
16,large,256,256,256,0,0,0,64,256,256,16384,6,7369487
16,large,256,256,256,0,0,1,32,256,256,16384,6,7370759
16,large,256,256,256,0,0,2,64,64,256,16384,6,7369627
16,large,256,256,256,0,0,3,64,256,64,16384,6,7379752
16,large,256,256,256,0,0,4,64,256,256,0,6,7391260
16,large,256,256,256,0,0,5,64,256,256,9223372036854775807,6,7361405
16,deep,32,64,513,0,0,0,64,256,256,16384,0,954989
16,deep,32,64,513,0,0,1,32,256,256,16384,0,944333
16,deep,32,64,513,0,0,2,64,64,256,16384,0,944603
16,deep,32,64,513,0,0,3,64,256,64,16384,0,943252
16,deep,32,64,513,0,0,4,64,256,256,0,0,944613
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,0,948289
16,deep,32,64,513,0,0,6,32,64,128,16384,0,944704
16,deep,32,64,513,0,0,1,32,256,256,16384,1,941419
16,deep,32,64,513,0,0,2,64,64,256,16384,1,942130
16,deep,32,64,513,0,0,3,64,256,64,16384,1,942730
16,deep,32,64,513,0,0,4,64,256,256,0,1,942200
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,1,941059
16,deep,32,64,513,0,0,6,32,64,128,16384,1,981729
16,deep,32,64,513,0,0,0,64,256,256,16384,1,945214
16,deep,32,64,513,0,0,2,64,64,256,16384,2,942080
16,deep,32,64,513,0,0,3,64,256,64,16384,2,943362
16,deep,32,64,513,0,0,4,64,256,256,0,2,934758
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,2,957353
16,deep,32,64,513,0,0,6,32,64,128,16384,2,949791
16,deep,32,64,513,0,0,0,64,256,256,16384,2,944433
16,deep,32,64,513,0,0,1,32,256,256,16384,2,945114
16,deep,32,64,513,0,0,3,64,256,64,16384,3,943261
16,deep,32,64,513,0,0,4,64,256,256,0,3,944893
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,3,939937
16,deep,32,64,513,0,0,6,32,64,128,16384,3,943031
16,deep,32,64,513,0,0,0,64,256,256,16384,3,942340
16,deep,32,64,513,0,0,1,32,256,256,16384,3,942541
16,deep,32,64,513,0,0,2,64,64,256,16384,3,941949
16,deep,32,64,513,0,0,4,64,256,256,0,4,950172
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,4,938024
16,deep,32,64,513,0,0,6,32,64,128,16384,4,943062
